CP3,C3,F5,PO3,PO4,F6,C4,CP4
941.5044257914353,-216.40127496818826,-69.54038630101603,951.0614412542325,-133.8552907466019,-371.31402335137193,-251.8144656015258,-175.6150641616232
857.2632347389624,-186.61652716572067,-106.43326058378932,869.6537367283838,-101.55028823554734,-326.13062173345236,-243.46802663163083,-146.32093477462274
727.3309554382787,-136.2073118717455,-123.9507038832497,739.0335112815571,-56.826323886765735,-254.60347375385095,-202.92956216661594,-94.42995991691959
549.3575896267959,-65.54467665149815,-129.34211191908105,555.0727421515572,-2.9970892471134434,-145.88416660868765,-131.23805426132967,-20.529970689863895
355.7637596323864,-1.4131785498245364,-139.33615186792883,360.4736884684065,33.82555877989481,-28.95353195555623,-66.12013777669327,40.878256352032786
205.04630378426486,27.23882258371555,-162.27433486893992,223.8722602951429,31.881641830159037,48.5334059860835,-46.125885065211506,53.21033616405448
139.5154687344878,22.53146377836513,-188.31337765591547,180.45921022289153,3.5266685040653343,74.53901783057387,-65.77589922422408,21.085389465557288
172.39136356789646,4.711930946418773,-202.55640528426443,229.17088574191433,-26.311889824350256,68.81811390543194,-95.29010806080376,-28.081786022556322
277.03115708184623,-9.754993310715728,-198.54114948030468,335.1314677070774,-44.073871077789796,56.707954077173234,-111.61505059292433,-70.95437417258782
391.45911906445906,-13.830576005653727,-178.86053475248286,436.18969626626085,-47.54060547965036,54.87853848338147,-106.79498005487929,-94.17144292906295
471.6904976860628,-14.626773114556835,-150.1289680135226,499.35999716901074,-47.018180222978,55.054926321386546,-95.27315387644998,-105.43066808501948
513.091154263897,-25.820186176795765,-116.55029930045043,536.6626923698682,-57.582162612149915,36.778035189198924,-100.48674155904934,-125.32229414025048
508.2402237097251,-44.06068182052223,-77.17088148512124,545.8227578461247,-74.45742668768739,9.617506106174663,-117.75559084493023,-150.4145780125098
432.20826836437607,-49.05355060061744,-32.412203160082285,492.94709697461224,-74.62080735208944,9.820808749927506,-116.76261400246608,-153.11635793662225
259.38341732729606,-26.864456590972456,12.770378099819244,341.09496058384974,-43.5327171396524,60.41525896796742,-76.78379177328229,-114.48995957515518
-31.317412999250394,19.965976318533706,56.82698936636021,63.028494782780484,15.095503838585387,158.4874810219684,2.3308740529832193,-33.812742194189994
-423.7716631656198,72.83544343305488,101.38628943327181,-319.5957129998288,80.38778553844611,271.4176363538868,97.47397782568143,66.37904414269856
-816.4994125551398,100.56195172244702,140.0796164992125,-689.0356927285477,116.71155566078636,335.4689290511342,159.7378705118004,134.33312529105146
-1079.7399336170763,85.47853125431195,164.24322135148168,-911.5581775001999,104.4568597679927,308.1055601060357,158.27510178783433,134.76249607738026
-1168.9487230372927,42.57741525184399,176.8740941498114,-961.3451671179655,63.158090782331016,212.18115954279756,116.47641901355163,88.88411022640494
-1136.171161993145,1.2394420562636412,187.87665110360317,-911.4755040959182,27.554223660481316,102.82380434099503,79.57315379693358,42.84530340762513
-1054.6290895681552,-22.867415602622625,201.42104243499017,-838.4341573644124,11.523125356409238,17.539109379194276,67.63048878990817,20.180412946510057
-949.6380758606097,-33.63484235331776,214.3501856727254,-756.1370974430442,2.6551957821940224,-40.47145309010451,66.7109962846744,11.000532711127594
-762.0774847452285,-48.66434196452647,219.34998122272418,-590.5254836414658,-27.132241220073244,-105.53195241516104,38.57748906675461,-21.610229812769848
-397.61290114078975,-81.31135143802844,211.2660195282661,-242.23997450642622,-96.23009366411081,-218.10395884516834,-45.51808224131134,-108.57407860142587
126.56255642129378,-113.54318896972421,198.40914584884672,254.83833889064962,-176.8940964549064,-353.65371464280685,-150.58292048498004,-216.7998184622788
640.4551590628947,-112.24327717570885,196.43902709019113,711.7951141197138,-217.88339223410395,-431.387202528618,-203.14392027557466,-271.69860411408035
982.6204142114796,-75.4759086671148,206.17590274318457,977.6502888594653,-210.13560676129248,-413.70176900362816,-182.61533092209027,-251.19560925798697
1102.0068392913,-30.29932419004057,209.092479044885,1039.371487949974,-187.75679028442573,-332.8904964944442,-129.83039071835142,-196.3681663891178
973.3914626771511,6.277622325952622,183.55472651682595,917.0125391478118,-174.442924408154,-230.63542335850516,-80.33037465520289,-143.3381434144851
555.6804844836231,36.231015353018336,120.23733437836154,595.2443719680484,-163.71305071666956,-133.31370832421172,-40.49407341483331,-98.35437004957285
-127.41713068414248,65.63833077686655,26.21182903213655,69.44013784436811,-132.80774299185438,-51.66444406638041,1.6548172953434417,-47.26638235628831
-983.1754238518954,99.01830772450731,-86.62246461376606,-633.9428892538922,-59.14339566161337,35.30174578061438,71.63255222324618,39.526536638009475
-2000.579406948984,135.433397250198,-218.02446015527536,-1514.5511962589146,50.523866122331754,157.9168821935915,181.16822823708463,174.56286141202543
-3255.040966996149,154.68527402810042,-378.1137918055762,-2557.88522694902,136.53801456298612,280.7446300972616,281.1346634145642,301.28751530813213
-4635.641779657575,125.33421438756926,-564.637696943197,-3582.1211975886927,131.26176248529282,297.7413401679345,285.74701186996083,322.09691144517063
-5716.15798164057,26.115050319061908,-751.6225106750571,-4221.186886779628,13.468350731200005,125.19409475371118,145.35928382581469,180.50803802008897
-6093.666292010834,-127.4307630019992,-898.4527288315621,-4213.564674927236,-175.09323170064454,-205.22811260953728,-102.23042897309102,-83.9738061768349
-5777.306669886734,-274.92410214550773,-965.8784515813868,-3678.2958007249063,-346.1460065843955,-541.4294987403094,-339.7930366570009,-345.3715507986013
-4950.102119307827,-406.37812778168006,-945.6241086974148,-2785.500623289714,-486.24540978282135,-801.1977088874813,-532.5930744937393,-559.3812155168375
-3402.7550640703025,-643.0107046814849,-869.2925812569313,-1184.2609475241995,-743.0617765303233,-1169.402077911358,-865.1717151944358,-913.3253559943529
-740.3524595256338,-1051.2224826159345,-749.9108402573631,1617.935696274716,-1191.3408461473452,-1848.0935462512348,-1470.0394772601437,-1555.751398081682
2700.4575929024913,-1425.073054403863,-540.9916784818626,5164.932769912327,-1581.9788095538843,-2593.525068943224,-2059.6614837719944,-2202.0085831432116
5892.387228912343,-1519.0145241519454,-217.99275071338565,8239.502065017496,-1635.464199841275,-2925.1101066892834,-2229.800048735604,-2421.8584921065303
8287.333099791735,-1358.6505379543373,158.11490731691134,10261.999931493978,-1402.2396844341679,-2738.2304846744323,-1983.4865463379288,-2192.8051245884553
10166.825438503794,-1106.0989817175735,514.2969323156794,11567.983675885975,-1081.032166059466,-2284.69589333818,-1584.5440255443425,-1780.695471262754
12013.58040146704,-884.3336427327126,817.2907219359267,12658.91842433055,-805.8247949260592,-1825.5046135878292,-1239.06277057071,-1407.7244894331216
14167.63391433761,-784.2239152807315,1048.7471026418116,13910.776243320212,-666.1132387489195,-1553.3193688622378,-1078.4892597046412,-1219.8968413717498
16526.110294977665,-761.388587667072,1216.315842521028,15262.809947328973,-601.9029676769516,-1451.3188647302582,-1039.5836932138914,-1164.1799521733064
18245.164184814512,-625.4112556136355,1351.1754803442002,15894.54586019137,-402.7574898010759,-1212.3379319411913,-834.7590328273839,-948.8405311183534
18341.01752638031,-307.0864007080526,1438.7457977848762,14983.311061907008,-17.212769676085998,-634.7863790678896,-339.38809451042704,-433.8499513068274
16643.986700560927,44.30541769799861,1417.8495156818376,12659.680614522757,361.3131159604681,76.4796074417248,219.83502216047853,157.05112586274274
13775.616341299463,290.98654766335534,1271.5388111190796,9684.977132568103,585.4008421192732,617.0171296163315,605.476669071275,574.119481041648
10443.299740923328,439.21380350610633,1052.9460193462323,6630.061724446003,689.9180879347512,925.6077002511818,815.8635760298866,808.7173766862823
7208.9262965702355,528.5353382992075,825.6543904757441,3833.223757702963,735.9738525923667,1075.7369695114635,923.9298946288131,936.5687084808338
4606.583640132929,560.0505643238088,629.5792553051998,1648.52498398654,728.9983408206858,1096.7126241643407,938.7794759717056,967.7148862645541
2846.462561110789,559.4247159109286,485.4580977707305,174.60219145878148,698.9264235903709,1045.5619491202326,899.9525874746121,940.0264931572531
1526.4779049376475,589.7083173086157,389.1258054392647,-980.2143661788899,710.723261483962,1052.6667533818143,910.4298642633273,959.1342217124893
86.95062719652856,669.9034161480151,310.2855961166882,-2262.9509937720363,774.6826252873029,1174.3577744404947,1005.7163094830344,1065.3903018369563
-1557.9512840494176,752.3424733831273,220.72003182394698,-3681.7518413759444,834.0332884594934,1321.4366881428446,1109.2213787871474,1182.0332369423554
-3096.6399109014383,796.0957377993595,121.39753128873738,-4955.322349094941,850.1643050159712,1395.2491479078928,1152.3338717788888,1234.9865200008805
-4321.297520357156,811.1209526241764,33.517404277298525,-5941.9963360915335,841.2997382025869,1402.436408265905,1152.4541032278592,1237.7076831694972
-5298.242747604882,824.7303686850195,-29.959262496076164,-6726.962017256234,838.2034990062117,1405.5528890153983,1157.4261613617523,1240.082635719462
-6154.996077884544,842.6503601725873,-74.31127728441946,-7415.392213163266,843.5687111787702,1431.7664958370656,1176.9978263837684,1257.0845171638998
-6921.288896253624,855.1332162788265,-110.5925025476335,-8018.872231094732,843.4056953613068,1465.1545725316969,1191.6656573467717,1272.6377644813192
-7596.849403051055,860.4515239288179,-145.2582546319085,-8532.087747231059,834.8743418751735,1492.0634089768607,1194.5935364354377,1279.677562607722
-8203.57269539942,860.8911259874708,-181.7713741484859,-8970.301476993609,821.4360730087858,1507.120387869285,1189.1538257068826,1279.2009696787873
-8702.282114163665,847.4898225229047,-222.29696843004325,-9294.515934022562,795.7964985515014,1489.968287028935,1163.1829847749227,1257.076700360892
-8996.815738947944,812.8074662028703,-264.68637236122095,-9426.537701981226,752.8900387343105,1425.044527116056,1105.491502783726,1201.7551163856142
-9093.019443980991,770.9111161644742,-302.8814491916457,-9387.33817472138,708.0723423526142,1340.2250334021664,1037.571111625896,1135.9019300952828
-9131.695572077333,741.4924698064423,-333.00959064118814,-9306.768937397479,678.3604252395721,1281.271994207048,990.5152143246377,1092.2611781035866
-9216.630672821782,724.6843684479074,-355.1951325500725,-9269.194714564683,659.4256995342831,1257.1486487395553,964.603829395096,1071.0786461669554
-9319.334810239488,708.6133780469025,-369.3009584959852,-9247.236753057328,638.4755149974126,1245.3966081974004,940.4169364785698,1050.488199653381
-9376.895487829188,688.050384237054,-375.16984168649617,-9189.962797497568,613.2198558947421,1231.9733782071376,909.927688339156,1019.9749275824975
-9381.197372923834,662.3237987407326,-377.56228376021704,-9086.934030128272,584.5387106216876,1213.6728544105763,874.1516824700042,980.6269993266592
-9337.914134785733,627.9692910021156,-383.60627556301193,-8934.836714482793,548.3341443051022,1178.8199359461012,828.6748701078502,929.7007721042355
-9216.644451520275,582.9907742077191,-394.1928785240192,-8707.13999669908,503.1652570691709,1112.860229192907,768.5623766447056,863.2791206801625
-8978.709278771272,530.9360994460652,-402.81820440194656,-8378.538779059254,453.59812557230146,1014.7977964947685,697.164217459986,785.0501226433457
-8624.496939445062,479.1751401834294,-402.43653077758813,-7961.312404058048,406.75208464512684,901.3200957727956,625.6112864351819,706.3358361112347
-8199.087632959068,434.75366777320573,-391.26639858960107,-7503.42129221546,368.4924580491962,798.6613262629387,565.8267458309574,639.4821852408528
-7756.864993476764,398.4425697411483,-374.0790618349284,-7047.3943090164385,337.3473001552972,723.4531631591487,519.7030301384071,587.2821332423119
-7324.75117552757,364.32538306240815,-358.67600173270097,-6601.714438067114,305.4347122552359,669.7072184832841,477.73449393885556,540.4548452727001
-6904.321495469443,327.9626480924544,-349.18027004712394,-6159.911341156914,268.983546716222,620.7336511393902,432.06055569316993,490.26273895396173
-6488.19102804135,288.73119383201146,-344.39762034268915,-5718.192854187184,229.46768203681233,563.0512947286297,380.2040182503165,433.59700985577183
-6061.322158875424,246.21827886030925,-341.49874506964386,-5267.738580027838,187.78721731222055,489.3396667269436,320.1645248285239,369.0360406276858
-5602.521947131923,200.5663259235596,-338.2169059615047,-4792.398069041754,144.71750113610835,401.704934978057,252.19268566334776,298.4067455630465
-5106.381216956095,155.43856363455978,-333.1651261837085,-4288.23359427388,104.0762048180483,313.7928676766988,182.87385238101962,229.4693241881987
-4601.848058922833,115.46728258938325,-325.66556898022236,-3778.3394080424523,69.64799514234198,241.41359928151243,120.99227647381493,170.3176018739696
-4126.495765194951,81.11009175398593,-314.0617063502557,-3294.3183264107347,40.67609075502174,188.40720691386397,69.98587980225993,121.44531707383196
-3687.2533127447273,49.57977756532914,-295.1395328149423,-2847.3676381038313,13.146285589579403,146.19119747464387,27.04851162680948,76.39438250930424
-3263.8750137198886,18.456239833491193,-267.0386151218069,-2425.643946005637,-16.14682705397311,104.95524764390095,-12.875129149605089,28.995817934215466
-2840.8815827267185,-13.824716468070768,-232.99800947588906,-2014.011331321232,-48.138417221785716,60.285270361411236,-53.38739071146052,-21.799992426242277
-2424.759156652266,-46.442190819716615,-200.750042500914,-1612.3662412953051,-80.6611785030363,13.814178727045931,-93.66735948928,-71.39056346569866
-2039.4340078378677,-76.19502800663768,-177.10517054336574,-1237.9410412498132,-109.30119919787165,-28.655236392676418,-129.92763014763253,-113.38226577815956
-1704.0688835343722,-102.4834179814413,-163.63226054969977,-905.5761717080379,-132.53850347175919,-64.0720304774728,-161.52133327924452,-146.97700576655654
-1407.7982796180572,-127.9766925037122,-156.41224891320974,-605.9731259709256,-153.47478129670102,-96.2479319221264,-191.90685621422205,-178.0836400266835
-1105.717124792082,-155.38021147160788,-149.2401940576272,-302.30557559679386,-176.45806784233844,-134.18088088998644,-225.9874728853315,-214.43023393181548
-752.1107262946589,-185.80423933869804,-138.1751058265924,44.63243684518301,-203.49185441811534,-185.2505795690891,-266.40992717871757,-259.6053732782203
-336.0264893562593,-217.81745723589927,-124.09752089095217,445.5469414692867,-233.11640467818617,-248.0646945569302,-310.0520979148073,-309.7976844410397
113.88682896239484,-246.95917994092383,-110.7458495700123,871.8958671168298,-260.43731231511276,-311.6117203693224,-348.7611056521986,-355.4260959106233
549.896653002037,-270.17079824377055,-101.29872415682347,1276.925458759406,-281.37601413903735,-364.0834213745851,-377.84975497207074,-390.1999559875934
939.2729586467894,-289.3560602555341,-96.63141920114049,1632.826862642906,-297.2456197245665,-402.4942434898852,-401.2260001783122,-417.1354381617522
1288.484202335224,-308.3907344116816,-95.31505673710714,1949.1102389518164,-312.459462145947,-434.0378224625572,-426.177362911781,-443.5405123241841
1624.0407763747587,-327.7759778718728,-94.27445304936225,2251.177412020972,-327.9399521194913,-467.44372677616644,-454.7674481351926,-472.06109821642247
1952.9155834892267,-344.96003181023036,-90.21874319229391,2546.9577730249925,-341.1978643321494,-504.3720138439307,-482.39866734370423,-498.72267222113373
2256.174981401874,-357.65242486106433,-81.41830359026852,2819.2649250248146,-349.5400853559833,-540.0388075638086,-502.5362368410032,-517.4512560972237
2506.630912935916,-364.612762702186,-68.97460255030683,3039.109228844441,-350.4066144518796,-567.3079749924302,-510.80986205789713,-524.8129788146032
2681.086962067751,-367.10498125106716,-56.92840293365799,3184.9600171174457,-344.6776792612289,-581.8699491215882,-509.16120439643083,-523.9295713982423
2779.2225369490284,-370.2261299598197,-49.451914782942026,3265.7161856700977,-340.0059093985416,-588.9355003028113,-507.5250146211427,-525.2855727114863
2848.818577258139,-379.0757187401241,-46.24988926458984,3332.8943545375623,-345.2959432492718,-602.6386196143999,-517.5496396455974,-540.6433187408577
2963.8843485345915,-394.2907681436992,-41.179903601508926,3451.669976247347,-363.205019334157,-633.0464660972132,-543.3053507183574,-573.1894351802094
3156.4052928162746,-410.9540631503272,-25.902176757359435,3642.9722929777504,-387.8369493286412,-673.2813295112346,-576.3912674951865,-612.2147812780145
3383.804568633019,-419.81306917696435,3.4920510320095843,3857.0115990016016,-406.3434015665677,-701.6024750198769,-598.6771327861878,-637.6102338936727
3586.0164591860603,-417.14499091094194,41.18689619119642,4031.7502473723994,-411.1656693595718,-705.9734433574982,-601.2055096663355,-640.1062200214581
3752.800189291305,-411.0554111140991,76.0755539130813,4161.246060355497,-409.06737372140446,-698.9326965263314,-594.9590588864513,-632.1537782110174
3916.657335698229,-411.53078553779073,101.8694488412927,4283.523933805512,-410.9533928961272,-701.1019704232594,-595.1398053048692,-631.8846393467663
4102.300815653412,-418.26220816807586,120.70225599936924,4424.350129729206,-417.11156990455703,-719.6819164284414,-603.7033176172827,-643.6967761212634
4300.053035562098,-424.83948302475767,137.62218564935938,4574.960169160875,-421.22810724104386,-746.4743157739015,-613.2480032974113,-659.8353018889701
4486.663065320627,-428.8678353623392,154.61047705683583,4716.539904410005,-421.59663371118364,-769.9859940166937,-619.5071749026472,-673.37470556348
4665.845261218725,-432.67919162998976,171.07842683565178,4856.891904648919,-421.7376657663019,-787.67219325412,-625.8101124817504,-684.9751993289478
4864.298082539151,-437.0963520470085,188.05375507356854,5021.560407960593,-423.85550795448,-802.6106167689243,-634.7731870963798,-696.4446051180977
5072.467321564191,-436.64683112281705,208.30965851153024,5194.322712894121,-423.20049308206205,-807.620509284279,-636.4894325870043,-699.2912000719111
5220.514188318635,-423.02017459628144,231.20896911425226,5299.177038528522,-410.426847406491,-787.6006114601912,-614.2922307653561,-678.6952807396766
5234.937083683715,-395.0853461322513,249.9803246134786,5263.972299307128,-382.1771441166302,-740.2552588549647,-564.0572027355987,-630.8037388968353
5115.902568448252,-364.84800933916586,255.6504667001939,5097.089756453175,-348.7097771101477,-686.4254404853597,-503.9279085360075,-572.1847322823553
4946.2884542554875,-348.24003499131175,244.96698778503605,4887.200650896466,-326.017603869366,-654.4704051236345,-460.68521097780524,-527.1737686791892
4809.040205222677,-346.9226742657349,225.1405502156718,4715.972104793314,-317.3325583718468,-650.8030049582113,-443.0658896912682,-503.1966390429754
4698.3144585137,-343.96677676686886,208.81849091078945,4574.458012059895,-307.873751167971,-648.2188686369826,-431.69670098379913,-482.19953619955936
4539.081783203223,-322.55961932025076,203.07957866412164,4386.761851804026,-283.93255748284605,-612.6741017176107,-402.2247057395491,-442.79948790096853
4294.49174682434,-285.27684623094893,204.2123681600625,4116.847231312075,-250.51761326572466,-542.1344060819854,-355.07730090770866,-388.148953154433
4019.750726899529,-250.9736274199939,202.388703004777,3823.5089401764676,-225.19400974173143,-471.36630524633006,-314.78546728513214,-344.7561012811573
3795.108585154994,-233.3840388439104,191.26783675525633,3590.368403136655,-217.65820166381752,-432.72827398071746,-298.97429205802996,-330.8723736084812
3643.7836704507927,-228.70358259595895,172.97479663519462,3437.932835119445,-220.88343793864186,-424.2372109474387,-300.45461262465574,-337.4763236904233
3529.1339323724364,-223.34933386791846,154.23179838438475,3322.8555805681644,-220.09140264626132,-420.03921807313156,-300.25865678443233,-342.6295399071252
3401.7500728117975,-209.37098172443916,139.7956669586654,3193.670380364649,-208.14299639914236,-399.0306588713831,-288.0125425503565,-333.46696322962913
3240.9617003978,-189.73859658891607,129.93730417942828,3030.500944056621,-188.87893544972968,-359.4789929021684,-265.9337078963645,-310.35676432119914
3069.9252921115267,-174.47535769446017,119.85602620092217,2854.381605748754,-169.33005363143184,-318.91936265846675,-242.19482006539337,-281.63576919833577
