Timestamp,CP3,C3,F5,PO3,PO4,F6,C4,CP4
1696529001861.6877,-112418.890625,-105143.0625,-114115.921875,-122909.8125,-115944.5234375,-105226.0078125,-110999.1328125,-121815,-119047.703125,-106903.125,-108233.3671875,-119514.671875,-121390.546875,-109808.4296875,-106101.6875,-116523.0078125
1696529001897.005,-112290.078125,-104980.453125,-97655.40625,-103976.8359375,-112070.3359375,-107765.5234375,-98264.7421875,-101529.1875,-110705.9609375,-110038.6953125,-100104,-99469.8515625,-108525.0625,-111641.515625,-102758.78125,-98016.234375
1696529001900.9111,12682.4228515625,10133.453125,-5797.7958984375,-5276.0390625,9603.91796875,12998.3876953125,-2110.83154296875,-7502.541015625,5526.9599609375,14325.41015625,2474.40478515625,-8326.515625,1172.0582275390625,14016.1513671875,7119.99072265625,-7524.1328125
1696529001904.8174,-93611.578125,-83501.125,-75195.9296875,-84133.453125,-93707.796875,-87101.8515625,-75548.0390625,-80944.9765625,-92314.5234375,-90181.03125,-77535.890625,-78121.078125,-89760.1953125,-92482.296875,-80712.4296875,-75971.9609375
1696529001908.7236,-122468.453125,-112138.6015625,-103795.5234375,-112940.2421875,-122601.765625,-115797.734375,-104122.75,-109712.8125,-121227,-118955.6328125,-106130.046875,-106844.390625,-118667.4296875,-121318.2578125,-109326.171875,-104620.4375
1696529001912.63,-41133.08203125,-47414.546875,-49472.5390625,-43240.29296875,-40459.84765625,-45709.66796875,-50010.5234375,-45023.2265625,-40410.69921875,-43923.72265625,-49727.8203125,-46892.45703125,-40999.64453125,-42239.16015625,-48650.51171875,-48548.85546875
1696529001916.5361,-100546.2265625,-90707.078125,-82408.125,-91080.640625,-100585.65625,-94227.4140625,-82804.421875,-87971.359375,-99164.28125,-97221.0234375,-84807.9609375,-85213.84375,-96631.9453125,-99465.5625,-87960.1640625,-83147.7421875
1696529001920.4424,6801.74658203125,5726.11376953125,-15020.1689453125,-16811.34765625,2325.67626953125,8902.453125,-9840.3544921875,-19087.404296875,-3269.41162109375,9987.0712890625,-3764.882568359375,-19452.85546875,-9001.4267578125,8919.2841796875,2092.99462890625,-17701.57421875
1696529001924.3486,-122673.9140625,-113252.1875,-105046.96875,-113343.515625,-122664.390625,-116666.3671875,-105513.8125,-110337.1640625,-121246.109375,-119567.4453125,-107520.0390625,-107698.46875,-118759.8984375,-121688.1328125,-110594.1796875,-105716.25
1696529001959.343,-105887.7109375,-112245.1484375,-105678.03125,-97671.296875,-103282.546875,-111739.5546875,-108332.8125,-98614.8984375,-100904.5,-110151.28125,-110474.0859375,-100711.921875,-99021.0546875,-107849.4140625,-111875.671875,-103493.3671875
1696529001963.2493,-2865.873291015625,11994.16796875,10927.185546875,-5017.47412109375,-5970.19482421875,8622.966796875,13487.6220703125,-1001.0674438476562,-7847.67431640625,4396.20751953125,14384.0830078125,3643.7138671875,-8329.130859375,58.53921127319336,13642.5869140625,8180.87158203125
1696529001967.1555,-86561.3203125,-93661.1953125,-84392.15625,-75102.921875,-83226.0625,-93375.4765625,-87851.4609375,-75878.28125,-80112.484375,-91679.4453125,-90787.6796875,-78231.7890625,-77449.2578125,-88916.703125,-92857.46875,-81599.3046875
1696529001971.0618,-115406.671875,-122520.6953125,-113058.734375,-103721.4921875,-112059.0703125,-122301.9609375,-116598.3046875,-104478.4765625,-108878.84375,-120601.84375,-119584.140625,-106834.328125,-106186.2421875,-117851.3046875,-121734.1328125,-110250.9296875
1696529001974.968,-42146.69140625,-40959.6796875,-47024.62109375,-49660.765625,-43664.28515625,-40371.5390625,-45217.28125,-50017.4296875,-45466.59375,-40479.83203125,-43431.53515625,-49458.7265625,-47293.24609375,-41209.52734375,-41852.25,-48204.19140625
1696529001978.8743,-93476.59375,-100565.0703125,-91586.5078125,-82359.640625,-90226.6953125,-100257.5546875,-94973,-83161.9609375,-87154.7578125,-98531.1484375,-97808.15625,-85492.328125,-84580.5078125,-95827.015625,-99833.4296875,-88836.4375
1696529001982.7805,-13976.119140625,5747.16943359375,6623.71533203125,-13887.5390625,-17592.20703125,899.0093994140625,9308.0029296875,-8367.888671875,-19403.369140625,-4828.17724609375,9825.6689453125,-2314.478271484375,-19296.75,-10483.01171875,8195.8251953125,3289.260009765625
1696529001986.6868,-115657.5234375,-122683.5,-114098.0859375,-104999.8984375,-112502.109375,-122327.640625,-117385.8046875,-105867.9296875,-109548.59375,-120626.1171875,-120128.296875,-108192.46875,-107088.1328125,-117966.90625,-122037.7578125,-111457.1171875
1696529002021.58,-97839.34375,-105198.6484375,-112215.0390625,-106381.90625,-97803.1953125,-102639.8203125,-111415.875,-108938.921875,-99055.65625,-100342.7109375,-109589.828125,-110914.640625,-101381.734375,-98603.6328125,-107139.5625,-112044.25
1696529002025.4863,-7050.72265625,-3738.932373046875,11277.34765625,11747.6728515625,-4096.26953125,-6585.09130859375,7562.890625,13857.029296875,143.49818420410156,-8133.06103515625,3246.076416015625,14380.1943359375,4892.21533203125,-8169.94140625,-1029.230712890625,13163.0078125
1696529002029.3926,-75604.8984375,-85651.921875,-93685.875,-85271.25,-75135.1796875,-82397.9296875,-93061.9921875,-88648.1484375,-76329.5703125,-79333.4375,-91006.8125,-91400.5,-79022.3671875,-76844.3515625,-88074.625,-93183.359375
1696529002033.2988,-104269.8671875,-114512.8203125,-122579.1640625,-113957.609375,-103732.828125,-111190.234375,-121971.84375,-117397.3359375,-104928.484375,-108091.1484375,-119935.375,-120214.125,-107624.7109375,-105540.5,-116957.3203125,-122037.2890625
1696529002037.205,-48840.27734375,-42456.41796875,-40716.87109375,-46512.3203125,-49782,-44090.01953125,-40312.73046875,-44687.2109375,-49867.16015625,-45873.75390625,-40582.55859375,-42930.36328125,-49123.5859375,-47657.0859375,-41464.73828125,-41469.90234375
1696529002041.1113,-82806.5625,-92596.2265625,-100597.9921875,-92449.5078125,-82392.8984375,-89396.8828125,-99930.859375,-95749.2265625,-83629.1953125,-86423.2578125,-97898.015625,-98432.1796875,-86294.171875,-83988.078125,-94977.421875,-100127.46875
1696529002045.0176,-16990.318359375,-15119.4111328125,4594.15478515625,7444.7392578125,-12654.662109375,-18307.484375,-609.3978881835938,9577.296875,-6897.30029296875,-19626.125,-6376.884765625,9606.130859375,-760.5403442382812,-18934.517578125,-11841.0810546875,7421.27001953125
1696529002048.9238,-105407.53125,-114813.8359375,-122708.8515625,-114950.2265625,-105069.3046875,-111702.5390625,-121994.171875,-118123.546875,-106322.765625,-108824.125,-119974.0703125,-120698.0625,-108968.828125,-106520.7109375,-117127.7734375,-122297.46875
1696529002083.398,-104231.8515625,-97692.890625,-104484.78125,-112096.015625,-107072.9765625,-98003.625,-102003.0703125,-111014.6875,-109513.5234375,-99588.6796875,-99836.4453125,-108969.3671875,-111269.2265625,-102096.5390625,-98290.6875,-106448.6953125
1696529002087.3042,9213.3876953125,-6458.2900390625,-4596.6357421875,10415.0849609375,12432.642578125,-3100.767822265625,-7130.45166015625,6488.80029296875,14183.923828125,1376.9119873046875,-8314.177734375,2114.78759765625,14255.8740234375,6094.6494140625,-7904.60400390625,-2011.9920654296875
1696529002091.2104,-82537.609375,-75322.3984375,-84765.1171875,-93638.53125,-86170.2578125,-75268.6171875,-81546.796875,-92627.7421875,-89439.3359375,-76924.078125,-78633.1796875,-90293.1484375,-91952.2265625,-79878.328125,-76353.7734375,-87214.1015625
1696529002095.1167,-111171.125,-103943.7109375,-113597.5859375,-122544.8984375,-114877.46875,-103872.90625,-110343.125,-121549.0625,-118204.078125,-105513.4765625,-107371.375,-119210.7109375,-120776.8515625,-108496.828125,-105037.1171875,-116101.4921875
1696529002099.023,-47759.34765625,-49074.43359375,-42813.28515625,-40570.2890625,-46043.60546875,-49824.1796875,-44495.09765625,-40301.26171875,-44217.48828125,-49718.90234375,-46341.1953125,-40752.27734375,-42538.16015625,-48828.609375,-48103.47265625,-41772.05078125
1696529002102.9292,-89735.1796875,-82515.4140625,-91704.65625,-100524.5,-93317.5390625,-82532.5078125,-88563.125,-99487.421875,-96507.4921875,-84186.765625,-85694.6328125,-97146.9296875,-98929.4609375,-87116.2734375,-83501.65625,-94124.8125
1696529002106.8354,4526.16064453125,-16071.998046875,-16132.548828125,3358.86328125,8207.5595703125,-11273.7939453125,-18840.3046875,-2078.64501953125,9811.38671875,-5310.57275390625,-19702.970703125,-7886.96875,9255.1630859375,713.33349609375,-18443.47265625,-13090.119140625
1696529002110.7417,-112334.0625,-105140.9140625,-113944.8671875,-122621.4765625,-115788.1484375,-105213.40625,-110889.6953125,-121552.1484375,-118861.2890625,-106900.9140625,-108158,-119259.9296875,-121178.109375,-109777.3203125,-106053,-116288.109375
1696529002145.731,-112144.6328125,-104988.8359375,-97662.1796875,-103829.7890625,-111890.4921875,-107706.921875,-98341.1171875,-101514.3046875,-110487.703125,-109891.9140625,-100141.75,-99460.46875,-108324.3671875,-111426.3359375,-102739.0625,-98073.5625
1696529002149.6372,12628.98046875,10185.5546875,-5732.35009765625,-5352.080078125,9514.33203125,12995.8388671875,-2072.20751953125,-7454.66357421875,5422.8232421875,14184.59375,2476.081298828125,-8287.0869140625,1076.7728271484375,13818.0703125,7033.08740234375,-7478.40087890625
1696529002153.5435,-93400.6875,-83475.1015625,-75140.140625,-83902.6484375,-93470.421875,-86998.921875,-75560.3125,-80843.0546875,-92002.1796875,-89970.2109375,-77547.0234375,-78064.484375,-89480.171875,-92215.8203125,-80657.3125,-75962.640625
1696529002157.4497,-122298.609375,-112156.1640625,-103782.0390625,-112748.53125,-122393.3515625,-115725.3125,-104174.921875,-109649.9765625,-120943.0859375,-118766.875,-106157.875,-106804.6875,-118401.890625,-121074.046875,-109314.1640625,-104667.375
1696529002161.356,-41192.2265625,-47349.97265625,-49359.08203125,-43234.59375,-40435.375,-45606.3359375,-49878.15625,-44961.6015625,-40448.65234375,-43849.35546875,-49537.11328125,-46801.59765625,-41042.08984375,-42230.98046875,-48496.41796875,-48429.02734375
1696529002165.2622,-100334.6640625,-90678.78125,-82363.53125,-90855.8046875,-100330.578125,-94108.25,-82810.453125,-87860.515625,-98857.4375,-97019.859375,-84821.2421875,-85160.0703125,-96360.5078125,-99187.6875,-87894.578125,-83143.1796875
1696529002169.1685,6562.15869140625,5661.60693359375,-15026.7412109375,-17006.478515625,2042.099853515625,8728.9814453125,-9909.48828125,-19129.58203125,-3517.650146484375,9654.611328125,-3915.28759765625,-19472.568359375,-9170.5400390625,8568.451171875,1858.9049072265625,-17747.57421875
1696529002173.0747,-122477.109375,-113229.3828125,-105006.5390625,-113139.0625,-122437.9453125,-116569.140625,-105534.125,-110252.734375,-120957.5,-119359.7109375,-107522.1796875,-107644.2890625,-118493.21875,-121433.1875,-110557.90625,-105741.328125
1696529002208.439,-105752.390625,-112026.4140625,-105617.0078125,-97735.875,-103215.2890625,-111546.234375,-108238.328125,-98656.2734375,-100895.515625,-109961.6484375,-110319.125,-100739.4140625,-99033.2578125,-107669.3046875,-111638.296875,-103462.5234375
1696529002212.3452,-2867.885009765625,11838.734375,10856.173828125,-4996.88818359375,-5978.57666015625,8489.2587890625,13369.671875,-1008.77880859375,-7845.46142578125,4287.71240234375,14260.03125,3647.20068359375,-8282.9296875,-5.029141902923584,13454.83203125,8091.62109375
1696529002216.2515,-86317.578125,-93348.71875,-84281.109375,-75114.390625,-83098.2578125,-93111.140625,-87710.6484375,-75879.15625,-80032.15625,-91408.7421875,-90584.5,-78223.4765625,-77411.03125,-88665.1796875,-92561.9609375,-81537.2734375
1696529002220.1577,-115224.8828125,-122269.234375,-112989.53125,-103760.984375,-111949.5,-122065.7265625,-116486.9296875,-104512.2734375,-108841.625,-120377.671875,-119429.046875,-106881.734375,-106187.1796875,-117627.9375,-121488.984375,-110253.875
1696529002224.064,-42181.828125,-41033.4375,-46962.39453125,-49583.71875,-43675.953125,-40417.87109375,-45183.0859375,-49927.84375,-45476.25,-40581.62109375,-43416.71484375,-49371.5546875,-47301.2265625,-41324.79296875,-41913.671875,-48176.8984375
1696529002227.9702,-93253.1640625,-100276.2578125,-91471.109375,-82351.59375,-90077.2265625,-99989.3984375,-94817.1640625,-83149.21875,-87080.1953125,-98289.28125,-97634.3515625,-85515.328125,-84565.15625,-95586.1484375,-99566.75,-88814.0390625
1696529002231.8765,-14078.37890625,5444.48193359375,6388.21728515625,-13962.4404296875,-17674.818359375,649.16162109375,9065.732421875,-8478.060546875,-19479.275390625,-5036.31689453125,9585.41015625,-2413.719970703125,-19318.0078125,-10593.7197265625,7928.2744140625,3128.796875
1696529002235.7827,-115470.90625,-122422.453125,-114008.1015625,-105030.9453125,-112392.875,-122092.546875,-117263.8984375,-105885.3671875,-109501.3203125,-120394.0390625,-119954.421875,-108215.8046875,-107070.09375,-117734.6953125,-121773.5625,-111430.8984375
1696529002270.762,-97897.9453125,-105086.46875,-111945.28125,-106277.1015625,-97861.671875,-102589.1328125,-111132.90625,-108752.2421875,-99093.0078125,-100355.3203125,-109328.984375,-110650.84375,-101365.375,-98636.9609375,-106959.0546875,-111748.875
1696529002274.6682,-7021.48681640625,-3739.938232421875,11064.044921875,11582.046875,-4062.00439453125,-6541.10302734375,7401.28759765625,13656.5341796875,142.6935272216797,-8077.4052734375,3146.030029296875,14146.9091796875,4819.66162109375,-8073.91845703125,-1017.4959716796875,12930.6611328125
1696529002278.5745,-75620.59375,-85465.5078125,-93330.6796875,-85118.828125,-75136.5859375,-82263.953125,-92672,-88412.1171875,-76337.4765625,-79291.59375,-90662.1484375,-91064.484375,-78967.515625,-76832.484375,-87774.5546875,-92783.7109375
1696529002282.4807,-104331.9609375,-114368.5234375,-122284.390625,-113879.3515625,-103819.390625,-111139.2734375,-121659.703125,-117236.2734375,-105005.0625,-108118.3046875,-119650.7265625,-119960.9921875,-107656.625,-105608.828125,-116755.3515625,-121741.5078125
1696529002286.387,-48829.94921875,-42529.57421875,-40833.61328125,-46506.41796875,-49731.375,-44173.09765625,-40447.4453125,-44693.91796875,-49777.171875,-45933.1640625,-40721.69921875,-42998.6953125,-49098.7734375,-47695.84375,-41597.23828125,-41588.92578125
1696529002290.2932,-82840.828125,-92421.6796875,-100257.6875,-92318.1484375,-82425.359375,-89281.8203125,-99552.53125,-95526.0703125,-83637.2421875,-86381.4765625,-97566.9609375,-98123.9921875,-86267.953125,-84015.03125,-94729.65625,-99765.96875
1696529002294.1995,-17000.9140625,-15149.8544921875,4304.47607421875,7197.77490234375,-12658.6181640625,-18223.0625,-798.6947631835938,9299.822265625,-6962.07568359375,-19554.376953125,-6487.32470703125,9297.408203125,-921.8081665039062,-18886.373046875,-11865.154296875,7107.45166015625
1696529002298.1057,-105450.171875,-114650.890625,-122384.5703125,-114824.96875,-105103.03125,-111617.1796875,-121654.0703125,-117923.1171875,-106356.0234375,-108813.796875,-119661.1875,-120399.265625,-108938.0546875,-106534.65625,-116892.2109375,-121963.6640625
1696529002333.317,-104161.7109375,-97753.7109375,-104389.828125,-111792.1953125,-106933.703125,-98075.578125,-101992.9453125,-110710.3203125,-109272.65625,-99594.984375,-99858.375,-108729.3125,-110973.6484375,-102027.9453125,-98307.3203125,-106251.1484375
1696529002337.2231,9044.2744140625,-6414.1005859375,-4563.10791015625,10186.2255859375,12187.2197265625,-3127.522705078125,-7059.57421875,6331.01904296875,13915.2333984375,1327.559326171875,-8214.4658203125,2042.3680419921875,13972.431640625,5973.3466796875,-7804.28955078125,-2010.0474853515625
1696529002341.1294,-82411.2734375,-75321.1875,-84575.546875,-93219.5,-85968.7578125,-75290.140625,-81449.703125,-92205.765625,-89131.8203125,-76887.265625,-78572.4296875,-89927.09375,-91562.03125,-79777.078125,-76323.8671875,-86931.3359375
1696529002345.0356,-111153.4921875,-104050.0625,-113498.9453125,-122205.734375,-114757.7734375,-103976.3046875,-110330.7890625,-121213.1171875,-117984.0078125,-105573.0859375,-107408.59375,-118927.0703125,-120471.8203125,-108486.234375,-105096.796875,-115898.046875
1696529002348.942,-47747.61328125,-49069.3359375,-42924.1953125,-40667.65234375,-46041.52734375,-49801.984375,-44561.1484375,-40429.80859375,-44232.7109375,-49651.578125,-46383.10546875,-40835.08984375,-42471.23828125,-48764.63671875,-48159.734375,-41856.4765625
1696529002352.8481,-89636.0703125,-82532.0390625,-91530.921875,-100125.3203125,-93142.1875,-82580.1171875,-88493.25,-99098.703125,-96232.5625,-84204.6640625,-85709.9921875,-96840.21875,-98574.6015625,-87046.53125,-83495.6953125,-93860.953125
1696529002356.7544,4274.9716796875,-16084.4697265625,-16104.720703125,3042.697998046875,7849.41748046875,-11361.5693359375,-18792.49609375,-2317.2275390625,9422.1982421875,-5444.68310546875,-19607.349609375,-7982.857421875,8853.3017578125,460.8705749511719,-18394.791015625,-13099.439453125
1696529002360.6606,-112259.234375,-105196.375,-113818.8046875,-122264.6796875,-115633.1796875,-105292.1953125,-110867.1015625,-121209.6953125,-118611.9765625,-106921.1640625,-108166.8515625,-118970.5859375,-120854.03125,-109725.75,-106080.09375,-116079.1015625
1696529002395.685,-111782.671875,-104825.828125,-97679.75,-103716.0625,-111516.9296875,-107486.640625,-98308.390625,-101360.34375,-110200.1015625,-109706.1015625,-100112.7109375,-99359.1484375,-108059.96875,-111197.6796875,-102698.296875,-98044.3984375
1696529002399.5913,12342.654296875,9973.66015625,-5714.0439453125,-5308.0244140625,9302.1015625,12783.0732421875,-2071.604248046875,-7494.42724609375,5231.38037109375,14050.953125,2498.41064453125,-8269.25,941.857666015625,13678.259765625,7037.84814453125,-7463.380859375
