CP3,C3,F5,PO3,PO4,F6,C4,CP4
-16945.59375,-16926.013671875,-17152.79296875,-17179.615234375,-16942.978515625,-16939.625,-17065.62109375,-17241.373046875
-16981.1328125,-16938.216796875,-16995.416015625,-17247.07421875,-17046.376953125,-16948.0078125,-16928.2265625,-17193.5625
-728.7561645507812,-111.57989501953125,-131.29412841796875,-746.458740234375,-922.0093383789062,-209.61463928222656,-76.64411926269531,-546.4330444335938
-1005.0907592773438,-347.0778503417969,-39.29436111450195,-362.70172119140625,-1011.326904296875,-558.9723510742188,-80.5333251953125,-198.61758422851562
-840.47021484375,79.05811309814453,72.6878662109375,-819.48193359375,-1135.4461669921875,-45.26227569580078,148.9967041015625,-487.4244384765625
-1263.7227783203125,-273.71942138671875,172.86837768554688,-209.8828582763672,-1260.9735107421875,-614.3599853515625,112.04927825927734,-10.460615158081055
-2162.933349609375,-564.40380859375,-72.82197570800781,-1331.9849853515625,-2458.378662109375,-870.9132690429688,-53.443016052246094,-740.8931884765625
-2430.751953125,-1292.9588623046875,-143.49818420410156,-335.074951171875,-2210.74365234375,-1804.322021484375,-373.2293701171875,-123.78394317626953
10145.5224609375,10448.6796875,10336.5634765625,9930.7451171875,9965.0771484375,10433.0556640625,10402.8134765625,10073.3037109375
9871.8037109375,10388.0615234375,10448.27734375,10181.12890625,9807.765625,10241.076171875,10452.30078125,10320.3359375
-1099.1021728515625,-178.4339599609375,-192.5155487060547,-1107.3499755859375,-1427.5386962890625,-323.0050354003906,-121.30290222167969,-765.7706909179688
-1583.7103271484375,-558.3688354492188,-96.49246978759766,-481.79180908203125,-1568.5557861328125,-918.4554443359375,-141.41946411132812,-228.85948181152344
-1375.3697509765625,-1200.3555908203125,-812.3740844726562,-423.9231262207031,-1409.56787109375,-1146.2420654296875,-1060.411376953125,-249.71365356445312
-1232.5421142578125,-1162.201171875,-1195.527587890625,-331.11871337890625,-983.2978515625,-1278.4749755859375,-1245.8861083984375,-585.1239013671875
-31960.46484375,-31913.392578125,-31846.001953125,-31899.578125,-31974.61328125,-31906.41796875,-31864.84375,-31850.359375
-31950.2734375,-31863.033203125,-31853.712890625,-31834.333984375,-31944.169921875,-31909.1015625,-31888.515625,-31808.583984375
-17138.712890625,-16957.126953125,-16926.146484375,-17123.357421875,-17221.66015625,-16969.0625,-16925.54296875,-17037.123046875
-17244.458984375,-16988.84375,-16928.2265625,-16982.80859375,-17238.69140625,-17058.783203125,-16939.15625,-16911.126953125
-868.499267578125,-783.4732666015625,-147.65560913085938,-132.90345764160156,-712.1935424804688,-951.5806884765625,-249.71365356445312,-88.78112030029297
-497.8850402832031,-1028.15771484375,-447.8618469238281,-100.04639434814453,-328.0341491699219,-994.8983764648438,-636.823486328125,-101.78983306884766
-1013.9420776367188,-929.6536254882812,50.82786178588867,73.35841369628906,-758.7969360351562,-1167.49853515625,-83.34964752197266,120.29707336425781
